Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total,Team,Season,GameNum,GameNumBand,HorA
"Jan 4, 2021",vs Sacramento,REG,W,137-106,W,1.5,O,235.0,GSW,2021,7,<=10,Home
"Jan 6, 2021",vs LA Clippers,REG,L,108-101,L,5.0,U,231.0,GSW,2021,8,<=10,Home
"Jan 8, 2021",vs LA Clippers,REG,W,115-105,W,6.5,U,229.5,GSW,2021,9,<=10,Home
"Jan 10, 2021",vs Toronto,REG,W,106-105,W,3.0,U,234.0,GSW,2021,10,<=10,Home
"Jan 12, 2021",vs Indiana,REG,L,104-95,L,-3.5,U,227.0,GSW,2021,11,<=25,Home
"Jan 20, 2021",vs San Antonio,REG,W,121-99,W,-1.0,U,228.0,GSW,2021,14,<=25,Home
"Jan 21, 2021",vs New York,REG,L,119-104,L,-5.0,O,215.0,GSW,2021,15,<=25,Home
"Jan 25, 2021",vs Minnesota,REG,W,130-108,W,-8.5,O,226.5,GSW,2021,17,<=25,Home
"Jan 27, 2021",vs Minnesota,REG,W,123-111,W,-9.0,O,229.0,GSW,2021,18,<=25,Home
"Jan 30, 2021",vs Detroit,REG,W,118-91,W,-5.5,U,224.5,GSW,2021,20,<=25,Home
"Feb 2, 2021",vs Boston,REG,L,111-107,L,2.5,U,227.0,GSW,2021,21,<=25,Home
"Feb 11, 2021",vs Orlando,REG,W,111-105,L,-9.0,U,221.5,GSW,2021,26,<=40,Home
"Feb 13, 2021",vs Brooklyn,REG,L,134-117,L,3.5,O,245.5,GSW,2021,27,<=40,Home
"Feb 15, 2021",vs Cleveland,REG,W,129-98,W,-10.0,U,227.5,GSW,2021,28,<=40,Home
"Feb 17, 2021",vs Miami,REG,W,120-112,W,-1.5,O,222.5,GSW,2021,29,<=40,Home
"Feb 26, 2021",vs Charlotte,REG,W,130-121,W,-6.5,O,233.5,GSW,2021,34,<=40,Home
"Mar 14, 2021",vs Utah,REG,W,131-119,W,7.5,O,234.0,GSW,2021,39,<=40,Home
"Mar 15, 2021",vs LA Lakers,REG,L,128-97,L,1.5,P,225.0,GSW,2021,40,<=40,Home
"Mar 23, 2021",vs Philadelphia,REG,L,108-98,L,4.0,U,219.0,GSW,2021,44,>40,Home
"Mar 26, 2021",vs Atlanta,REG,L,124-108,L,7.0,O,218.0,GSW,2021,46,>40,Home
"Mar 29, 2021",vs Chicago,REG,W,116-102,W,-1.5,U,229.0,GSW,2021,47,>40,Home
"Apr 6, 2021",vs Milwaukee,REG,W,122-121,W,2.5,O,236.0,GSW,2021,51,>40,Home
"Apr 9, 2021",vs Washington,REG,L,110-107,L,-4.5,U,240.0,GSW,2021,52,>40,Home
"Apr 10, 2021",vs Houston,REG,W,125-109,W,-7.0,O,228.0,GSW,2021,53,>40,Home
"Apr 12, 2021",vs Denver,REG,W,116-107,W,5.5,U,227.5,GSW,2021,54,>40,Home
"Apr 23, 2021",vs Denver,REG,W,118-97,W,2.5,U,228.0,GSW,2021,60,>40,Home
"Apr 25, 2021",vs Sacramento,REG,W,117-113,L,-7.5,U,233.0,GSW,2021,61,>40,Home
"Apr 27, 2021",vs Dallas,REG,L,133-103,L,-4.0,O,226.0,GSW,2021,62,>40,Home
"May 6, 2021",vs Oklahoma City,REG,W,118-97,W,-13.5,U,225.0,GSW,2021,67,>40,Home
"May 8, 2021",vs Oklahoma City,REG,W,136-97,W,-13.5,O,222.5,GSW,2021,68,>40,Home
"May 10, 2021",vs Utah,REG,W,119-116,W,2.0,O,226.5,GSW,2021,69,>40,Home
"May 11, 2021",vs Phoenix,REG,W,122-116,W,4.5,O,231.5,GSW,2021,70,>40,Home
"May 14, 2021",vs New Orleans,REG,W,125-122,W,-1.0,O,220.0,GSW,2021,71,>40,Home
"May 16, 2021",vs Memphis,REG,W,113-101,W,-3.5,U,228.0,GSW,2021,72,>40,Home
"May 21, 2021",vs Memphis,PST,L,117-112,L,-4.5,O,220.5,GSW,2021,74,>40,Home
"Dec 31, 2020",vs Sacramento,REG,W,122-119,L,-5.5,O,231.5,HOU,2021,3,<=10,Home
"Jan 2, 2021",vs Sacramento,REG,W,102-94,W,2.0,U,229.5,HOU,2021,4,<=10,Home
"Jan 4, 2021",vs Dallas,REG,L,113-100,L,-4.0,U,229.5,HOU,2021,5,<=10,Home
"Jan 8, 2021",vs Orlando,REG,W,132-90,W,-7.0,P,222.0,HOU,2021,7,<=10,Home
"Jan 10, 2021",vs LA Lakers,REG,L,120-102,L,4.0,U,223.5,HOU,2021,8,<=10,Home
"Jan 12, 2021",vs LA Lakers,REG,L,117-100,L,5.0,U,224.0,HOU,2021,9,<=10,Home
"Jan 20, 2021",vs Phoenix,REG,L,109-103,L,5.5,U,219.0,HOU,2021,13,<=25,Home
"Jan 26, 2021",vs Washington,REG,W,107-88,W,-3.5,U,234.0,HOU,2021,16,<=25,Home
"Jan 28, 2021",vs Portland,REG,W,104-101,L,-4.5,U,229.5,HOU,2021,17,<=25,Home
"Feb 6, 2021",vs San Antonio,REG,L,111-106,L,-1.5,U,225.5,HOU,2021,22,<=25,Home
"Feb 11, 2021",vs Miami,REG,L,101-94,L,2.0,U,214.0,HOU,2021,25,<=25,Home
"Feb 22, 2021",vs Chicago,REG,L,120-100,L,1.0,U,226.5,HOU,2021,29,<=40,Home
"Feb 28, 2021",vs Memphis,REG,L,133-84,L,4.0,U,224.0,HOU,2021,32,<=40,Home
"Mar 1, 2021",vs Cleveland,REG,L,101-90,L,-3.0,U,217.0,HOU,2021,33,<=40,Home
"Mar 3, 2021",vs Brooklyn,REG,L,132-114,L,10.5,O,226.5,HOU,2021,34,<=40,Home
"Mar 14, 2021",vs Boston,REG,L,134-107,L,11.0,O,221.5,HOU,2021,37,<=40,Home
"Mar 16, 2021",vs Atlanta,REG,L,119-107,L,8.5,O,225.5,HOU,2021,38,<=40,Home
"Mar 17, 2021",vs Golden State,REG,L,108-94,L,11.0,U,230.5,HOU,2021,39,<=40,Home
"Mar 19, 2021",vs Detroit,REG,L,113-100,L,-2.0,U,216.0,HOU,2021,40,<=40,Home
"Mar 21, 2021",vs Oklahoma City,REG,L,114-112,L,-4.5,O,218.0,HOU,2021,41,>40,Home
"Mar 22, 2021",vs Toronto,REG,W,117-99,W,8.5,U,225.5,HOU,2021,42,>40,Home
"Mar 24, 2021",vs Charlotte,REG,L,122-97,L,4.0,U,223.0,HOU,2021,43,>40,Home
"Mar 29, 2021",vs Memphis,REG,L,120-110,L,8.0,O,226.5,HOU,2021,46,>40,Home
"Apr 4, 2021",vs New Orleans,REG,L,122-115,L,2.5,O,220.0,HOU,2021,49,>40,Home
"Apr 5, 2021",vs Phoenix,REG,L,133-130,W,14.0,O,223.5,HOU,2021,50,>40,Home
"Apr 7, 2021",vs Dallas,REG,W,102-93,W,10.0,U,225.0,HOU,2021,51,>40,Home
"Apr 14, 2021",vs Indiana,REG,L,132-124,L,3.5,O,235.5,HOU,2021,55,>40,Home
"Apr 16, 2021",vs Denver,REG,L,128-99,L,9.5,O,226.5,HOU,2021,56,>40,Home
"Apr 21, 2021",vs Utah,REG,L,112-89,L,11.5,U,224.0,HOU,2021,59,>40,Home
"Apr 23, 2021",vs LA Clippers,REG,L,109-104,W,9.0,U,223.5,HOU,2021,60,>40,Home
"Apr 27, 2021",vs Minnesota,REG,L,114-107,L,2.0,U,234.0,HOU,2021,62,>40,Home
"Apr 29, 2021",vs Milwaukee,REG,W,143-136,W,14.0,O,233.0,HOU,2021,63,>40,Home
"May 1, 2021",vs Golden State,REG,L,113-87,L,8.5,U,233.0,HOU,2021,64,>40,Home
"May 2, 2021",vs New York,REG,L,122-97,L,10.0,O,218.5,HOU,2021,65,>40,Home
"May 5, 2021",vs Philadelphia,REG,L,135-115,L,14.5,O,220.5,HOU,2021,66,>40,Home
"May 14, 2021",vs LA Clippers,REG,W,122-115,W,7.0,O,225.0,HOU,2021,71,>40,Home
"Dec 23, 2020",vs New York,REG,W,121-107,W,-7.5,O,215.5,IND,2021,1,<=10,Home
"Dec 27, 2020",vs Boston,REG,W,108-107,W,3.0,U,220.5,IND,2021,3,<=10,Home
"Dec 29, 2020",vs Boston,REG,L,116-111,L,-1.0,O,219.0,IND,2021,4,<=10,Home
"Dec 31, 2020",vs Cleveland,REG,W,119-99,W,-8.0,U,219.5,IND,2021,5,<=10,Home
"Jan 2, 2021",vs New York,REG,L,106-102,L,-9.5,U,215.0,IND,2021,6,<=10,Home
"Jan 6, 2021",vs Houston,REG,W,114-107,W,-3.0,U,225.0,IND,2021,8,<=10,Home
"Jan 9, 2021",vs Phoenix,REG,L,125-117,L,-3.0,O,217.0,IND,2021,9,<=10,Home
"Jan 20, 2021",vs Dallas,REG,L,124-112,L,2.5,O,221.5,IND,2021,14,<=25,Home
"Jan 22, 2021",vs Orlando,REG,W,120-118,L,-5.0,O,215.5,IND,2021,15,<=25,Home
"Jan 24, 2021",vs Toronto,REG,L,107-102,L,-4.5,U,217.0,IND,2021,16,<=25,Home
"Jan 25, 2021",vs Toronto,REG,W,129-114,W,-2.5,O,219.0,IND,2021,17,<=25,Home
"Jan 31, 2021",vs Philadelphia,REG,L,119-110,L,-2.5,O,221.5,IND,2021,20,<=25,Home
"Feb 2, 2021",vs Memphis,REG,W,134-116,W,-4.5,O,221.5,IND,2021,21,<=25,Home
"Feb 5, 2021",vs New Orleans,REG,L,114-113,L,-1.5,U,228.0,IND,2021,23,<=25,Home
"Feb 7, 2021",vs Utah,REG,L,103-95,L,5.0,U,225.0,IND,2021,24,<=25,Home
"Feb 15, 2021",vs Chicago,REG,L,120-112,L,-4.5,O,223.5,IND,2021,28,<=40,Home
"Feb 24, 2021",vs Golden State,REG,L,111-107,L,-2.0,U,230.5,IND,2021,30,<=40,Home
"Mar 4, 2021",vs Denver,REG,L,113-103,L,3.5,U,227.5,IND,2021,35,<=40,Home
"Mar 17, 2021",vs Brooklyn,REG,L,124-115,L,-2.0,O,230.0,IND,2021,39,<=40,Home
"Mar 24, 2021",vs Detroit,REG,W,116-111,L,-7.5,O,219.0,IND,2021,43,>40,Home
"Mar 31, 2021",vs Miami,REG,L,92-87,L,1.5,U,217.5,IND,2021,46,>40,Home
"Apr 2, 2021",vs Charlotte,REG,L,114-97,L,-5.0,U,218.5,IND,2021,47,>40,Home
"Apr 6, 2021",vs Chicago,REG,L,113-97,L,2.0,U,225.0,IND,2021,49,>40,Home
"Apr 7, 2021",vs Minnesota,REG,W,141-137,W,1.5,O,232.5,IND,2021,50,>40,Home
"Apr 13, 2021",vs LA Clippers,REG,L,126-115,L,3.0,O,233.0,IND,2021,53,>40,Home
"Apr 19, 2021",vs San Antonio,REG,L,109-94,L,3.5,U,233.5,IND,2021,57,>40,Home
"Apr 21, 2021",vs Oklahoma City,REG,W,122-116,L,-9.0,O,231.0,IND,2021,58,>40,Home
"Apr 24, 2021",vs Detroit,REG,W,115-109,W,-4.5,U,229.5,IND,2021,59,>40,Home
"Apr 27, 2021",vs Portland,REG,L,133-112,L,5.5,O,242.0,IND,2021,61,>40,Home
"Apr 29, 2021",vs Brooklyn,REG,L,130-113,L,5.0,O,241.5,IND,2021,62,>40,Home
"May 5, 2021",vs Sacramento,REG,L,104-93,L,-6.0,U,239.5,IND,2021,65,>40,Home
"May 6, 2021",vs Atlanta,REG,W,133-126,W,6.0,O,238.5,IND,2021,66,>40,Home
"May 8, 2021",vs Washington,REG,L,133-132,W,4.0,O,250.0,IND,2021,67,>40,Home
"May 11, 2021",vs Philadelphia,REG,W,103-94,W,5.5,U,233.5,IND,2021,69,>40,Home
"May 13, 2021",vs Milwaukee,REG,L,142-133,W,9.5,O,241.5,IND,2021,70,>40,Home
"May 15, 2021",vs LA Lakers,REG,L,122-115,W,8.5,O,226.5,IND,2021,71,>40,Home
"May 18, 2021",vs Charlotte,PST,W,144-117,W,-1.5,O,226.0,IND,2021,73,>40,Home
"Dec 27, 2020",vs Dallas,REG,L,124-73,L,-3.0,U,226.5,LAC,2021,3,<=10,Home
"Dec 29, 2020",vs Minnesota,REG,W,124-101,W,-10.5,U,225.5,LAC,2021,4,<=10,Home
"Dec 30, 2020",vs Portland,REG,W,128-105,W,-5.5,O,226.0,LAC,2021,5,<=10,Home
"Jan 5, 2021",vs San Antonio,REG,L,116-113,L,-7.5,O,225.5,LAC,2021,8,<=10,Home
"Jan 10, 2021",vs Chicago,REG,W,130-127,L,-12.0,O,221.0,LAC,2021,11,<=25,Home
"Jan 13, 2021",vs New Orleans,REG,W,111-106,L,-11.5,O,216.0,LAC,2021,12,<=25,Home
"Jan 17, 2021",vs Indiana,REG,W,129-96,W,-8.0,O,218.5,LAC,2021,14,<=25,Home
"Jan 20, 2021",vs Sacramento,REG,W,115-96,W,-11.0,U,231.0,LAC,2021,15,<=25,Home
"Jan 22, 2021",vs Oklahoma City,REG,W,120-106,W,-13.5,O,220.5,LAC,2021,16,<=25,Home
"Jan 24, 2021",vs Oklahoma City,REG,W,108-100,L,-13.0,U,221.5,LAC,2021,17,<=25,Home
"Feb 5, 2021",vs Boston,REG,L,119-115,L,-5.5,O,219.0,LAC,2021,24,<=25,Home
"Feb 7, 2021",vs Sacramento,REG,L,113-110,L,-8.0,U,228.5,LAC,2021,25,<=25,Home
"Feb 14, 2021",vs Cleveland,REG,W,128-111,W,-9.0,O,220.0,LAC,2021,28,<=40,Home
"Feb 15, 2021",vs Miami,REG,W,125-118,W,6.5,O,217.5,LAC,2021,29,<=40,Home
"Feb 17, 2021",vs Utah,REG,L,114-96,L,7.0,U,228.0,LAC,2021,30,<=40,Home
"Feb 19, 2021",vs Utah,REG,W,116-112,W,-1.0,P,228.0,LAC,2021,31,<=40,Home
"Feb 21, 2021",vs Brooklyn,REG,L,112-108,L,-6.5,U,234.5,LAC,2021,32,<=40,Home
"Feb 23, 2021",vs Washington,REG,W,135-116,W,-12.0,O,235.0,LAC,2021,33,<=40,Home
"Mar 11, 2021",vs Golden State,REG,W,130-104,W,-7.0,O,229.5,LAC,2021,39,<=40,Home
"Mar 20, 2021",vs Charlotte,REG,W,125-98,W,-9.5,U,232.0,LAC,2021,43,>40,Home
"Mar 22, 2021",vs Atlanta,REG,W,119-110,W,-6.5,O,225.0,LAC,2021,44,>40,Home
"Mar 27, 2021",vs Philadelphia,REG,W,122-112,W,-5.5,O,221.0,LAC,2021,47,>40,Home
"Mar 29, 2021",vs Milwaukee,REG,W,129-105,W,1.5,O,230.0,LAC,2021,48,>40,Home
"Mar 30, 2021",vs Orlando,REG,L,103-96,L,-11.0,U,215.5,LAC,2021,49,>40,Home
"Apr 1, 2021",vs Denver,REG,L,101-94,L,-2.0,U,220.0,LAC,2021,50,>40,Home
"Apr 4, 2021",vs LA Lakers,REG,W,104-86,W,-10.5,U,210.0,LAC,2021,51,>40,Home
"Apr 6, 2021",vs Portland,REG,W,133-116,W,-6.5,O,229.0,LAC,2021,52,>40,Home
"Apr 8, 2021",vs Phoenix,REG,W,113-103,W,-6.0,U,221.0,LAC,2021,53,>40,Home
"Apr 9, 2021",vs Houston,REG,W,126-109,W,-11.0,O,220.0,LAC,2021,54,>40,Home
"Apr 11, 2021",vs Detroit,REG,W,131-124,L,-13.0,O,214.5,LAC,2021,55,>40,Home
"Apr 18, 2021",vs Minnesota,REG,W,124-105,W,-12.0,U,234.0,LAC,2021,59,>40,Home
"Apr 21, 2021",vs Memphis,REG,W,117-105,W,4.5,U,224.0,LAC,2021,61,>40,Home
"May 1, 2021",vs Denver,REG,L,110-104,L,-5.5,U,222.0,LAC,2021,65,>40,Home
"May 4, 2021",vs Toronto,REG,W,105-100,L,-11.5,U,217.5,LAC,2021,66,>40,Home
"May 6, 2021",vs LA Lakers,REG,W,118-94,W,-8.5,P,212.0,LAC,2021,67,>40,Home
"May 9, 2021",vs New York,REG,L,106-100,L,-7.5,U,215.0,LAC,2021,68,>40,Home
"May 22, 2021",vs Dallas,PST,L,113-103,L,-6.0,U,217.5,LAC,2021,73,>40,Home
"May 25, 2021",vs Dallas,PST,L,127-121,L,-7.0,O,215.5,LAC,2021,74,>40,Home
"Jun 2, 2021",vs Dallas,PST,L,105-100,L,-7.5,U,217.5,LAC,2021,77,>40,Home
"Jun 6, 2021",vs Dallas,PST,W,126-111,W,-6.5,O,211.5,LAC,2021,79,>40,Home
"Jun 12, 2021",vs Utah,PST,W,132-106,W,-5.0,O,222.5,LAC,2021,82,>40,Home
"Jun 14, 2021",vs Utah,PST,W,118-104,W,-5.0,U,223.5,LAC,2021,83,>40,Home
"Jun 18, 2021",vs Utah,PST,W,131-119,W,3.0,O,221.0,LAC,2021,85,>40,Home
"Jun 24, 2021",vs Phoenix,PST,W,106-92,W,1.0,U,221.0,LAC,2021,88,>40,Home
"Jun 26, 2021",vs Phoenix,PST,L,84-80,L,-1.0,U,217.5,LAC,2021,89,>40,Home
"Jun 30, 2021",vs Phoenix,PST,L,130-103,L,1.0,O,214.5,LAC,2021,91,>40,Home
"Dec 22, 2020",vs LA Clippers,REG,L,116-109,L,-2.0,O,219.5,LAL,2021,1,<=10,Home
"Dec 25, 2020",vs Dallas,REG,W,138-115,W,-6.0,O,226.0,LAL,2021,2,<=10,Home
"Dec 27, 2020",vs Minnesota,REG,W,127-91,W,-10.5,U,229.0,LAL,2021,3,<=10,Home
"Dec 28, 2020",vs Portland,REG,L,115-107,L,-6.0,U,229.0,LAL,2021,4,<=10,Home
"Jan 7, 2021",vs San Antonio,REG,L,118-109,L,-8.5,O,226.5,LAL,2021,9,<=10,Home
"Jan 8, 2021",vs Chicago,REG,W,117-115,L,-8.5,O,221.5,LAL,2021,10,<=10,Home
"Jan 15, 2021",vs New Orleans,REG,W,112-95,W,-9.0,U,218.5,LAL,2021,14,<=25,Home
"Jan 18, 2021",vs Golden State,REG,L,115-113,L,-9.0,O,225.5,LAL,2021,15,<=25,Home
"Feb 4, 2021",vs Denver,REG,W,114-93,W,-4.5,U,217.0,LAL,2021,23,<=25,Home
"Feb 6, 2021",vs Detroit,REG,W,135-129,L,-14.5,O,214.0,LAL,2021,24,<=25,Home
"Feb 8, 2021",vs Oklahoma City,REG,W,119-112,L,-10.0,O,219.5,LAL,2021,25,<=25,Home
"Feb 10, 2021",vs Oklahoma City,REG,W,114-113,L,-11.5,O,217.0,LAL,2021,26,<=40,Home
"Feb 12, 2021",vs Memphis,REG,W,115-105,W,-8.5,O,218.5,LAL,2021,27,<=40,Home
"Feb 18, 2021",vs Brooklyn,REG,L,109-98,L,-3.0,U,230.0,LAL,2021,30,<=40,Home
"Feb 20, 2021",vs Miami,REG,L,96-94,L,-3.5,U,208.5,LAL,2021,31,<=40,Home
"Feb 22, 2021",vs Washington,REG,L,127-124,L,-7.0,O,229.0,LAL,2021,32,<=40,Home
"Feb 26, 2021",vs Portland,REG,W,102-93,W,-5.0,U,222.5,LAL,2021,34,<=40,Home
"Feb 28, 2021",vs Golden State,REG,W,117-91,W,-2.5,U,221.0,LAL,2021,35,<=40,Home
"Mar 2, 2021",vs Phoenix,REG,L,114-104,L,1.5,O,215.5,LAL,2021,36,<=40,Home
"Mar 12, 2021",vs Indiana,REG,W,105-100,W,-4.5,U,219.0,LAL,2021,38,<=40,Home
"Mar 16, 2021",vs Minnesota,REG,W,137-121,W,-7.5,O,223.5,LAL,2021,40,<=40,Home
"Mar 18, 2021",vs Charlotte,REG,W,116-105,W,-7.0,U,225.0,LAL,2021,41,>40,Home
"Mar 20, 2021",vs Atlanta,REG,L,99-94,L,-3.5,U,219.0,LAL,2021,42,>40,Home
"Mar 25, 2021",vs Philadelphia,REG,L,109-101,L,6.0,U,214.0,LAL,2021,45,>40,Home
"Mar 26, 2021",vs Cleveland,REG,W,100-86,W,-4.0,U,206.5,LAL,2021,46,>40,Home
"Mar 28, 2021",vs Orlando,REG,W,96-93,L,-7.0,U,208.0,LAL,2021,47,>40,Home
"Mar 31, 2021",vs Milwaukee,REG,L,112-97,L,8.5,U,222.0,LAL,2021,48,>40,Home
"Apr 15, 2021",vs Boston,REG,L,121-113,L,7.5,O,212.0,LAL,2021,56,>40,Home
"Apr 17, 2021",vs Utah,REG,W,127-115,W,-1.5,O,215.5,LAL,2021,57,>40,Home
"Apr 19, 2021",vs Utah,REG,L,111-97,L,7.0,U,215.5,LAL,2021,58,>40,Home
"Apr 30, 2021",vs Sacramento,REG,L,110-106,L,-11.5,U,224.5,LAL,2021,63,>40,Home
"May 2, 2021",vs Toronto,REG,L,121-114,L,-10.0,O,214.5,LAL,2021,64,>40,Home
"May 3, 2021",vs Denver,REG,W,93-89,W,4.0,U,213.0,LAL,2021,65,>40,Home
"May 9, 2021",vs Phoenix,REG,W,123-110,W,6.5,O,217.0,LAL,2021,68,>40,Home
"May 11, 2021",vs New York,REG,W,101-99,L,-2.5,U,210.0,LAL,2021,69,>40,Home
"May 12, 2021",vs Houston,REG,W,124-122,L,-9.0,O,220.0,LAL,2021,70,>40,Home
"May 19, 2021",vs Golden State,PST,W,103-100,L,-5.5,U,217.0,LAL,2021,73,>40,Home
"May 27, 2021",vs Phoenix,PST,W,109-95,W,-6.5,U,211.0,LAL,2021,76,>40,Home
"May 30, 2021",vs Phoenix,PST,L,100-92,L,-6.5,U,209.5,LAL,2021,77,>40,Home
"Jun 3, 2021",vs Phoenix,PST,L,113-100,L,-3.0,O,207.5,LAL,2021,79,>40,Home
"Dec 23, 2020",vs San Antonio,REG,L,131-119,L,-2.0,O,230.0,MEM,2021,1,<=10,Home
"Dec 26, 2020",vs Atlanta,REG,L,122-112,L,-2.5,U,238.5,MEM,2021,2,<=10,Home
"Jan 3, 2021",vs LA Lakers,REG,L,108-94,L,10.0,U,220.5,MEM,2021,6,<=10,Home
"Jan 5, 2021",vs LA Lakers,REG,L,94-92,W,9.5,U,218.5,MEM,2021,7,<=10,Home
"Jan 7, 2021",vs Cleveland,REG,L,94-90,L,-6.0,U,210.0,MEM,2021,8,<=10,Home
"Jan 8, 2021",vs Brooklyn,REG,W,115-110,W,1.0,O,218.5,MEM,2021,9,<=10,Home
"Jan 16, 2021",vs Philadelphia,REG,W,106-104,P,-2.0,U,222.5,MEM,2021,12,<=25,Home
"Jan 18, 2021",vs Phoenix,REG,W,108-104,W,5.5,U,217.0,MEM,2021,13,<=25,Home
"Feb 4, 2021",vs Houston,REG,L,115-103,L,-3.5,U,226.0,MEM,2021,17,<=25,Home
"Feb 8, 2021",vs Toronto,REG,L,128-113,L,2.5,O,223.5,MEM,2021,19,<=25,Home
"Feb 10, 2021",vs Charlotte,REG,W,130-114,W,-2.5,O,224.5,MEM,2021,20,<=25,Home
"Feb 16, 2021",vs New Orleans,REG,L,144-113,L,1.5,O,232.0,MEM,2021,23,<=25,Home
"Feb 17, 2021",vs Oklahoma City,REG,W,122-113,W,-7.0,O,227.0,MEM,2021,24,<=25,Home
"Feb 19, 2021",vs Detroit,REG,W,109-95,W,-4.5,U,219.0,MEM,2021,25,<=25,Home
"Feb 20, 2021",vs Phoenix,REG,L,128-97,L,6.5,O,223.0,MEM,2021,26,<=40,Home
"Feb 25, 2021",vs LA Clippers,REG,W,122-94,W,8.0,U,225.5,MEM,2021,28,<=40,Home
"Feb 26, 2021",vs LA Clippers,REG,L,119-99,L,7.5,U,223.0,MEM,2021,29,<=40,Home
"Mar 4, 2021",vs Milwaukee,REG,L,112-111,W,6.0,U,235.5,MEM,2021,32,<=40,Home
"Mar 10, 2021",vs Washington,REG,W,127-112,W,-3.5,O,237.5,MEM,2021,33,<=40,Home
"Mar 12, 2021",vs Denver,REG,L,103-102,W,2.5,U,229.5,MEM,2021,34,<=40,Home
"Mar 17, 2021",vs Miami,REG,W,89-85,W,1.0,U,219.5,MEM,2021,37,<=40,Home
"Mar 19, 2021",vs Golden State,REG,L,116-103,L,-6.5,U,220.5,MEM,2021,38,<=40,Home
"Mar 20, 2021",vs Golden State,REG,W,111-103,W,-6.5,U,220.5,MEM,2021,39,<=40,Home
"Mar 22, 2021",vs Boston,REG,W,132-126,W,-4.5,O,218.5,MEM,2021,40,<=40,Home
"Mar 31, 2021",vs Utah,REG,L,111-107,W,6.0,U,225.0,MEM,2021,45,>40,Home
"Apr 2, 2021",vs Minnesota,REG,W,120-108,W,-6.5,U,232.5,MEM,2021,46,>40,Home
"Apr 11, 2021",vs Indiana,REG,L,132-125,L,-3.5,O,234.5,MEM,2021,51,>40,Home
"Apr 12, 2021",vs Chicago,REG,W,101-90,W,-2.0,U,228.5,MEM,2021,52,>40,Home
"Apr 14, 2021",vs Dallas,REG,L,114-113,W,3.0,O,225.5,MEM,2021,53,>40,Home
"Apr 28, 2021",vs Portland,REG,L,130-109,L,-1.5,U,239.5,MEM,2021,61,>40,Home
"Apr 30, 2021",vs Orlando,REG,W,92-75,W,-12.5,U,223.0,MEM,2021,62,>40,Home
"May 3, 2021",vs New York,REG,L,118-104,L,-4.0,O,221.0,MEM,2021,64,>40,Home
"May 10, 2021",vs New Orleans,REG,W,115-110,L,-9.5,U,228.5,MEM,2021,68,>40,Home
"May 11, 2021",vs Dallas,REG,W,133-104,W,3.5,O,227.5,MEM,2021,69,>40,Home
"May 13, 2021",vs Sacramento,REG,W,116-110,L,-8.5,U,227.5,MEM,2021,70,>40,Home
"May 14, 2021",vs Sacramento,REG,W,107-106,L,-3.5,U,224.5,MEM,2021,71,>40,Home
"May 19, 2021",vs San Antonio,PST,W,100-96,L,-4.5,U,224.0,MEM,2021,73,>40,Home
"May 29, 2021",vs Utah,PST,L,121-111,L,5.5,O,224.5,MEM,2021,77,>40,Home
"May 31, 2021",vs Utah,PST,L,120-113,L,5.5,O,224.5,MEM,2021,78,>40,Home
"Dec 25, 2020",vs New Orleans,REG,W,111-98,W,-3.0,U,221.0,MIA,2021,2,<=10,Home
"Dec 29, 2020",vs Milwaukee,REG,L,144-97,L,6.0,O,227.5,MIA,2021,3,<=10,Home
"Dec 30, 2020",vs Milwaukee,REG,W,119-108,W,6.5,U,228.5,MIA,2021,4,<=10,Home
"Jan 4, 2021",vs Oklahoma City,REG,W,118-90,W,-9.0,U,214.5,MIA,2021,6,<=10,Home
"Jan 6, 2021",vs Boston,REG,L,107-105,L,-2.5,U,217.5,MIA,2021,7,<=10,Home
"Jan 16, 2021",vs Detroit,REG,L,120-100,L,-5.5,O,218.0,MIA,2021,11,<=25,Home
"Jan 18, 2021",vs Detroit,REG,W,113-107,P,-6.0,O,215.0,MIA,2021,12,<=25,Home
"Jan 27, 2021",vs Denver,REG,L,109-82,L,6.5,U,215.0,MIA,2021,17,<=25,Home
"Jan 28, 2021",vs LA Clippers,REG,L,109-105,L,-2.0,O,212.5,MIA,2021,18,<=25,Home
"Jan 30, 2021",vs Sacramento,REG,W,105-104,L,-6.5,U,222.5,MIA,2021,19,<=25,Home
"Feb 1, 2021",vs Charlotte,REG,L,129-121,L,-7.5,O,216.0,MIA,2021,20,<=25,Home
"Feb 3, 2021",vs Washington,REG,L,103-100,L,-9.5,U,228.0,MIA,2021,21,<=25,Home
"Feb 5, 2021",vs Washington,REG,W,122-95,W,-7.0,U,230.5,MIA,2021,22,<=25,Home
"Feb 9, 2021",vs New York,REG,W,98-96,L,-6.0,U,207.5,MIA,2021,24,<=25,Home
"Feb 24, 2021",vs Toronto,REG,W,116-108,W,-1.5,O,214.0,MIA,2021,32,<=40,Home
"Feb 26, 2021",vs Utah,REG,W,124-116,W,6.5,O,220.0,MIA,2021,33,<=40,Home
"Feb 28, 2021",vs Atlanta,REG,W,109-99,W,-2.5,U,225.0,MIA,2021,34,<=40,Home
"Mar 2, 2021",vs Atlanta,REG,L,94-80,L,-2.0,U,224.0,MIA,2021,35,<=40,Home
"Mar 11, 2021",vs Orlando,REG,W,111-103,L,-9.0,O,210.5,MIA,2021,37,<=40,Home
